name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
Cool Sky Cafe' & Restuarant ChiangMai (คูลสกายคาเฟ่),4.0,8,116 หมู่3 เชียงใหม่,"['แกงเผ็ดเป็ดย่าง', 'คลับแซนวิช', 'ยำหมูย่างมะกรูดกรอบ', 'สเต็กหมูคุโรบุตะซอสเห็ดแชมปิญอง', 'ข้าวกระเพราพริกแห้งไข่ดาว', 'ชาไทยเย็น']",10:00 - 18:00,,2,150,"['attentive', 'delicious', 'good atmosphere', 'beautiful', 'lovely']",5,19,True,True,True,True,True,True,True
บรรยายคาเฟ่ (Banyai Cafe),4.1,4,"266, หมู่1 บ้านสันป่าสัก หารแก้ว หางดง เชียงใหม่ เชียงใหม่ (ร้านสีขาวสองชั้น อยู่หลัง ม.นอร์ท ฝั่งเดียวกัน 7-11)","['เค้กไข่บรรยาย\nเค้กเนื้อนุ่มซึ่งทำมาจากไข่ไก่สด จากไก่ไข่ที่เลี้ยงเอง', 'MokaPot- Iced Moca\nกาแหคั่วกลาง- กาแฟ+โกโก้', 'MokaPot- Iced Banyai coffee\nกาแฟคั่วกลาง-กาแฟ+ orange syrup', 'MokaPot- Iced Cappuccino\nกาแฟคั่งกลาง-กาแฟ+นม+ฟองนม', 'MokaPot- Iced Americano\nกาแฟคั่วกลาง-กาแฟดำ', 'MokaPot-Iced Espresso\nกาแฟคั่วกลาง- กาแฟเย็นแบบไทยๆ']",08:00 - 18:00,08:00 - 18:00,1,10,['fresh'],0,0,True,True,True,False,True,True,True
เรือนไม้ไทยใหญ่ (Ruen Mai Thai Yai),3.9,40,5 พัฒนาช้างเผือก ซอย พัฒนาช้างเผือก ตำบล ช้างเผือก อำเภอเมืองเชียงใหม่ เชียงใหม่ (จากแจ่งศรีภูมิ ใช้ถนนอัษฏาธร มุ่งหน้าไปทางคำเที่ยง เจอสี่แยกไฟแดงที่ 1 ให้ตรงไป เจอสี่แยกไฟแดงที่ 2 ให้เลี้ยวซ้ายเข้าถนนหมื่นด้ามพร้าคต ขับตรงไปเมือผ่าน ณภัทรแมนชั่นให้เลี้ยวเข้าซอยด้านขวา(ซอยพัฒนาช้างเผือก) เข้าซอยประมาณ 200 เมตร ร้านอยู่ซ้า),"['ขนมชั้น', 'ข้าวซอยไก่', 'มันอลูทอด', 'ข้าวคลุกกระปิ', 'น้ำสมุนไพร', 'ข้าวไก่อบเรือนไม้', 'ข้าวซอยลูกชิ้นลุง', 'ข้าวแกงเผ็ดยอดมะพร้าวอ่อน', 'ทับทิมกรอบ', 'ขนมปังหมูหยอง', 'ขนมปังสังขยาใบเตย (4ลูก)', 'มันอลูทอด', 'ขนมปังสังขยาเผือก (4ลูก)', 'ขนมปังสังขยาชาไทย (4ลูก)', 'โรลส้ม']",08:00 - 18:00,08:00 - 18:00,1,80,"['attentive', 'adorable', 'good quality', 'delicious', 'soft', 'enjoyable', 'excellent service', 'not tasty', 'fresh', 'fragrant', 'good service', 'value for money', 'affordable', 'lovely']",0,0,True,,False,False,True,True,True
YAMAZAKI (ยามาซากิ),3.4,24,252-252/1 ถนน มหิดล ตำบล ป่าแดด อำเภอ เมืองเชียงใหม่ เชียงใหม่ (ชั้น G),"['โมจิชีส', 'บั้กเก็ต', 'โมจิชีส ขนมปังมันฝรั่ง โดรายากิ', 'ขนมปังต่างๆ', 'คลีเนียอมัน', 'สวิสโรล', 'ชีสเวียนเนอร์โรล', 'ชีนามอล', 'แยมโรล', 'ปังลูกเกด']",11:00 - 21:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"['attentive', 'delicious', 'soft', 'excellent service', 'ugly', 'not tasty', 'fresh', 'fragrant', 'value for money', 'good service', 'beautiful', 'adorable']",7,15,True,False,False,True,,True,True
Max Wine&Coffee On Hill,3.8,37,โรงแรมสวนบัวรีสอร์ท กม.22 ถ.หางดง-สะเมิง ตรงข้าม ตำบล บ้านปง อำเภอ หางดง เชียงใหม่ (บ้านดงวิวดอย ทางเข้าอยู่ตรงข้ามสวนบัวรีสอร์ท),"['บรรยากาศ', 'latte', 'Chocolate Cake', 'honey toast', 'ชา', 'ไข่กระทะ', 'เครื่องดื่มเเอลกอฮอล์', 'พาย', 'ชาเย็น', 'กาเเฟ']",09:00 - 19:00,,1,150,"['attentive', 'delicious', 'good atmosphere', 'worth it', 'fresh', 'tasty', 'fragrant', 'value for money', 'beautiful', 'not reasonable price', 'lovely']",20,196,True,True,False,False,,True,True
เปลวทิพย์ (Plewthip),3.6,11,"88, ถ.เชียงใหม่บ้านสหกรณ์, ต.สันกำแพง อ.สันกำแพง เชียงใหม่ (พิกัดตลาดศรีอรุณ)",['บ้าบิ่นมะพร้าวน้ำหอม'],07:00 - 19:30,,1,40,"['attentive', 'delicious', 'soft', 'excellent service', 'enjoyable', 'fresh', 'fragrant', 'good service', 'affordable']",1,9,True,True,False,False,True,True,True
All About Crepes (ออล์อะเบ้าท์เครป(เครปเย็น)),3.8,41,99/58 ถนน ห้วยแก้ว ช้างเผือก เมือง เชียงใหม่ (ในโครงการมาลินพลาซ่า),"['ไอศกรีมวนิลลา', 'แป้งวนิลลา', 'ไอศกรีมช็อกโกแลต', 'ใส่แก้วกลับบ้าน', 'ช็อกโกแลตเลิฟเวอร์', 'Grab แป้งวนิลลา+วิปครีม+โอริโอ้+คิทแคท']",17:00 - 22:30,17:00 - 22:30,1,10,"['attentive', 'delicious', 'soft', 'worth it', 'ugly', 'fresh', 'fragrant', 'good service', 'beautiful', 'value for money', 'adorable']",0,0,True,,False,,True,,
นวลเบเกอรี่ (Nuan Bakery),3.3,8,เลขที่2 ถนนมหิดล ตำบลหายยา อำเภอเมืองเชียงใหม่ จังหวัดเชียงใหม่ 50100 เชียงใหม่ (ชั้น4 เซ็นทรัลพลาซ่าเชียงใหม่แอร์พอร์ต),"['เปี๊ยะกะทิเล็ก', 'เปี๊ยะกะทิใหญ่', 'เปี๊ยะทุเรียนล้วน เล็ก', 'เปี๊ยะทุเรียนล้วน ใหญ่', 'เปี๊ยะทุเรียนไข่ 2 ฟอง เล็ก']",11:00 - 20:00,,1,,"['attentive', 'delicious', 'soft', 'fresh', 'fragrant', 'value for money']",3,3,False,,,,,,
Cafe' My Day Off,4.5,16,159 หมู่ 3 เชียงใหม่ (ซอยบ้านใหม่สามัคคี),"['ชาเขียวมัจฉะ', 'Dark chocolate muffin', 'ชามะนาว', 'scone', 'อเมริกาโน', 'ชามะนาว - Lemon Tea', 'ชาเขียว - Matcha Green Tea', 'โกโก้ร้อน - Hot Cocoa', 'บราวนี่', 'ลาเต้']",09:30 - 16:30,,1,40,"['attentive', 'delicious', 'good atmosphere', 'soft', 'worth it', 'enjoyable', 'fresh', 'tasty', 'warm', 'fragrant', 'nice-looking', 'beautiful', 'value for money', 'good service', 'lovely', 'clean']",6,56,True,True,False,False,,True,True
พงศธร ซาลาเปา เสวย,3.6,9,ตลาดโต้รุ่งช้างเผือก เชียงใหม่ (ข้างร้านข้าวขาหมูช้างเผือก),"['ซาลาเปาไส้หมู', 'หมั่นโถว', 'ขนมจีบหมู\nคัดสรรเนื้อหมูมีคุณภาพและน้ำจิ้มสูตรเฉพาะ (จำหน่ายเป็นชุด)', 'ไส้ครีม\nหอมหวานมันด้วยรสชาติที่ลงตัว', 'ไส้ถั่วดำ\nถั่วดำมีคุณภาพชนิดคัดพิเศษ', 'ไส้หมูสับ\nคัดสรรเนื้อหมูคุณภาพดีและปรุงรสด้วยสูตรลับเฉพาะ', 'ขนมจีบ ซาลาเปาไส้ถั่วดำ-หมูสับไข่เค็ม', 'ไส้หมูสับ\nคัดสรรเนื้อหมูคุณภาพดีและปรุงรสด้วยสูตรลับเฉพาะ', 'ไส้ครีม\nหอมหวานมันด้วยรสชาติที่ลงตัว', 'ไส้ถั่วดำ\nถั่วดำมีคุณภาพชนิดคัดพิเศษ']",16:30 - 23:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"['soft', 'value for money', 'fragrant', 'delicious']",0,0,True,False,True,False,True,True,True
บางนาเฮ้าส์ (Bangna House),4.0,4,ยางเนิ้ง อำเภอสารภี เชียงใหม่ ประเทศไทย 50140 เชียงใหม่,"['Orange Black Coffee', 'อเมริกาโน่ส้ม', 'คาปูชิโน่', 'ชากุหลาบมะนาวน้ำผึ้ง', 'ลาเต้อัญชัน\nลาเต้มิกซ์นมอัญชัน', 'มัทฉะนมชมพู\nมัทฉะมิกซ์นมชมพู']",09:00 - 16:00,09:00 - 16:00,1,40,"['fresh', 'lovely', 'good service']",0,0,True,True,True,False,True,True,True
B,4.0,3,"12/3, ถนน ศิริมังคราจาร์ย ซอย สายน้ำผึ้ง สุเทพ เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่","['BLUEBERRY', 'CHERRY', 'DARK CHOC', 'CHOCOLATE', 'TIRAMISU']",10:00 - 17:30,,1,,"['soft', 'delicious', 'attentive', 'beautiful']",0,0,True,,,,True,,
Bellinee's Grab & Go (เบลลินี่ แกร็บ แอนด์ โก),3.3,3,อำเภอเมืองเชียงใหม่ เชียงใหม่ ประเทศไทย 50000 เชียงใหม่ (ในโครงการมีโชคพลาซ่า ตรงข้าม พิซซ่าจ๊อตโต้),"['Espresso (12 oz.)', 'Cappuccino (12 oz.)', 'ข้าวไข่นุ่ม (แฮม ) 1 PC', 'แชมปิญอง & ชีส พิซซ่า 1 PC', 'ฮาวายเอี้ยน พิซซ่า 1 PC']",08:00 - 20:00,09:00 - 18:00,1,10,"['attentive', 'fragrant', 'delicious']",0,0,True,False,False,False,True,,
The Flowery Home Chiangmai (เดอะ ฟลาวรี โฮม เชียงใหม่),4.1,44,252/2 ถนนเจริญราษฎร์ วัดเกตุ เชียงใหม่ (ถนนเจริณราษฎร์ ตรงข้ามร้าน สบาย สบาย),"['Mango cool Cheese', 'Wild Berry Iced Tea', 'Brownie', 'บลูเบอร์รี่ชีสพาย', 'Chocolate Cheese Cake', 'ข้าวอบสับปะรด เครื่องเยอะมากครับ', 'Blueberry cheese cake กับ Panacotta', 'ช็อกโกแลตเย็น', 'ชาร้อน', 'Chocolate Mousse']",10:00 - 19:00,,2,40,"['attentive', 'recommended', 'delicious', 'good atmosphere', 'soft', 'reasonable price', 'fresh', 'fragrant', 'value for money', 'good service', 'beautiful', 'lovely']",33,439,True,True,True,False,True,True,True
สโคนนี่ & พาย โฮมเมด เดลิเวอรี่ (Sconnie and Pie Homemade Delivery),4.0,1,"358/7, ถ. สันทรายน้อย สันทราย เชียงใหม่ เชียงใหม่",,09:00 - 18:00,09:30 - 17:30,1,4,"['attentive', 'fresh', 'delicious']",0,0,,,,,True,,
บราวนี่ยี่สิบ (Brownieyeesib),3.0,1,"XV94+48J, ถนนนิมานเหมินทร์ ซอย 9 สุเทพ เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (นิมมานเหมินทร์ ซอย 9)","['คุกกี้ไวท์ช็อคแมคคาเดเมีย (White Chocolate and Macadamia Cookie)\nคุกกี้เนื้อเนยสดผสมแมคคาเดเมียและไวท์ช็อคโกแลต', 'เรดเวลเวท (Red Velvet)\nบราวนี่เนื้อเค้กเรดเวลเวท ทอปปิ้งด้วยไวท์ช็อคโกแลต ต้อนรับเทศกาลคริสต์มาส', 'เค้กบราวนี่ดับเบิ้ลช็อคโกแลต (Double Chocolate Brownie Cake) incl Candles\nเค้กบราวนี่ ราดด้วยช็อคโกแลตกานาช ทอปปิ้งด้วยเกล็ดน้ำตาล ขนาด 1 ปอนด์ พร้อมป้าย HBD และเทียน', 'คุกกี้เรดเวลเวท (Red Velvet Cookie)\nคุกกี้เนยสดเนื้อสีแดงกำมะหยี่ สอดไส้ช็อคโกแลต', 'ออริจินอล (Original)\nบราวนี่เนื้อฉ่ำ ใช้ช็อคโกแลต Vanhouten สไตล์ออริจินอล']",09:00 - 23:59,09:00 - 23:59,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,['value for money'],0,0,True,False,False,False,True,,
Tea Leaf Lab,4.0,20,ถนน บุญเรืองฤทธิ์ เชียงใหม่ (โครงการเชียงใหม่ราม Heath Center อยู่หลังร้านสตาร์บัคส์),"['ชากุหลาบ', 'Potato Pie', 'Matcha Tart', 'มอคค่าร้อน', 'สตรอเบอรี่ ทาร์ต', 'ทีรามิสุ', 'Chiang Dow Black Tea', 'ชาพีช', 'ชาคาโมมายด์', 'Mixed Nuts Tart']",08:00 - 18:00,,2,40,"['attentive', 'good quality', 'delicious', 'soft', 'good atmosphere', 'reasonable price', 'ugly', 'not tasty', 'fresh', 'warm', 'fragrant', 'good service', 'value for money', 'beautiful', 'lovely', 'clean']",18,90,True,True,False,True,,True,True
Sweetbuns (สวีทบัน),3.0,1,303/4 หมู่ที่2 (สวีทบัน) สาขาปั๊ม ปตท.ข้าง Unity School เชียงใหม่,,09:00 - 18:00,09:00 - 18:00,1,,"['delicious', 'value for money']",0,0,,,,,True,,
Hubba Coffee (ฮับบ้า),4.0,1,16/7 ถนน นิมมานเหมินท์ ซอย 13 ตำบลสุเทพ อำเภอเมืองเชียงใหม่ เชียงใหม่ ประเทศไทย 50200 เชียงใหม่ (ระหว่างนิมมานซอย17ไปนิมานซอย13),"['Dirty', 'Americano\nกาแฟดำ', 'Mocha Latte\nกาแฟนม + ช้อคโกแลต', 'Es-Tonic (iced)\nเอสเปรสโซ่ + โทนิค + ส้มดองน้ำฝึ้ง', 'Latte\nกาแฟนม']",23:00 - 23:30,20:00 - 20:30,1,10,[],0,0,True,True,,False,True,True,True
The Riverside Bakery & Coffee,3.0,1,"16, ช้างม่อย เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่",,09:00 - 16:00,,1,,[],0,0,,,,,True,,
Cat Brothers Cafe (แคทบราเธอร์ส),3.8,23,25 ซอย ศรีภูมิ 2 ตำบล ศรีภูมิ อำเภอเมืองเชียงใหม่ เชียงใหม่ (ร้านอยู่ปากซอยถนนศรีภูมิซอย2),"['มอคค่า', 'เอสเพรสโซ่เย็น', 'อเมริกาโน่', 'คาปูชิโน่', 'ลาเต้', 'มอคค่า']",10:00 - 18:00,,1,40,"['attentive', 'delicious', 'worth it', 'enjoyable', 'value for money', 'beautiful', 'good service', 'lovely']",7,68,True,True,False,,True,True,True
Tasty life by แม่กลอง,4.1,47,1/27 หมู่ 6 เชียงใหม่ (เลยแยกบ่อสร้างมา 3 กิโลเมตร เลยปั้มบางจากมาเล็กน้อย ร้านจะอยู่ทางซ้ายมือติดกับร้านแม่กลอง),"['เครปเค้กผลไม้', 'ชิฟฟ่อนใบเตย', 'คาปูชิโน่', 'ชีสเค้ก', 'ชาเขียวเย็น', 'Black Forest Cake', 'โกโก้', 'เค้กชาเขียว', 'บราวนี่แมคคาเดเมีย', 'ก๋วยเตี๋ยวหมูตุ๋น', 'COCOA', 'เอสเพรสโซร้อน', 'คาปูชิโนร้อน', 'อเมริกาโนร้อน', 'ลาเต้ร้อน']",08:00 - 16:00,,1,40,"['attentive', 'delicious', 'soft', 'enjoyable', 'ugly', 'fresh', 'fragrant', 'value for money', 'beautiful', 'good service', 'lovely']",27,219,True,True,False,False,True,True,True
ACCIO CAFE' (แอคซิโอ้ คาเฟ่),4.2,9,"41, ซ.4 ถ.ช้างเผือก ศรีภูมิ เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (โรงแรมอิสตี้ (Isty) ซอยตรงข้ามร้านหมูกระทะเมียงดง)","['Carrot cake', 'Gibraltar (San Francisco)', 'Americano', 'นมสตอเบอรี่']",07:00 - 16:00,,2,40,"['attentive', 'delicious', 'enjoyable', 'fresh', 'fragrant', 'beautiful']",3,41,True,True,False,False,,True,True
อินซอย by Mellow Coffee (อินซอย),4.4,6,"145/85, หมู่ 10 ดอนแก้ว แม่ริม เชียงใหม่ เชียงใหม่ (ร้านอยู่ในหมู่บ้านศุภฤกษ์)","['มอคค่าเย็น\nIced Mocca', 'ชีสเค้กญี่ปุ่น', 'แซนวิชเค้ก', 'เอสเปรสโซ่เย็น\nIced Espresso', 'ชาไทยเย็น\nIced Thai Tea', 'วิปปิ้งครีม\nโปรดระบุเมนูที่ต้องการเพิ่มท็อปปิ้งในโน๊ต']",09:30 - 17:00,10:30 - 16:00,1,40,"['attentive', 'delicious', 'soft', 'fresh', 'tasty', 'warm', 'fragrant', 'value for money']",0,0,True,True,False,,True,,
JoKo Boutique Bakery,4.5,3,76-76 ถนน บำรุงราษฏร์ เชียงใหม่,"['ฟรุ๊ตเบรด', 'ครัวซองต์', 'เดนิชพิซซ่า', 'Plain Croissant\nครัวซองท์ โฮมเมด เนยแท้']",09:00 - 17:00,,1,,"['fresh', 'fragrant', 'delicious']",0,0,True,,,False,True,,
พายหลังมอ,3.8,15,105 หมู่14 ถนนสุเทพ ตำบลสุเทพ อำเภอเมือง จังหวัดเชียงใหม่ เชียงใหม่ (สวัสดีค่ะ� ร้านพายหลังมอเปิดเวลา17:00-22.00น.วันจันทร์-ศุกร์นะคะ ตั้งขายหลังมอชอหน้าร้านเอ็นเอสก๊อปปี้ตรงข้ามประตูวิศวะ สอบถามเพิ่มเติมโทร 082-8886963),"['ชีสพาย\nโฮมเมดพาย', 'บลูเบอร์รี่ชีสพายBlueberry Cheese pie\nชิ้นละ', 'ชีสพาย\nโฮมเมดพาย', 'บลูเบอร์รี่ชีสพายBlueberry Cheese pie\nชิ้นละ', 'บานนอฟฟี่พาย\nชิ้นละ']",13:00 - 21:00,13:00 - 21:00,1,,"['attentive', 'delicious', 'soft', 'not tasty', 'fragrant', 'beautiful', 'affordable']",0,0,True,,,False,True,True,
THE FOREST FRIENDS CHIANGMAI (เพื่อนป่า),3.8,16,"ตำบลหนองจ๊อม, อ.สันทราย, จ.เชียงใหม่, 50210, ประเทศไทย เชียงใหม่","['โกโก้ LM', 'เอสเพรสโซ่ LM', 'อเมกาโน่ LM', 'คาปูชิโน่ LM', 'เอสเพรสโซ่คอนปาน่า LM']",09:00 - 17:00,,1,40,"['attentive', 'delicious', 'worth it', 'ugly', 'fresh', 'fragrant', 'beautiful', 'value for money', 'lovely']",0,0,True,True,,False,True,,
On cloud nine - A sky full of desserts,3.5,21,5 ซอย 9 ถนนนิมมานเหมินท์ อำเภอเมืองเชียงใหม่ เชียงใหม่ (ร้านตั้งอยู่บนถนนนิมมาน ซอย 9 ซอยสตาร์บัคส์),"[""On cloud nine's Signature"", 'Fluffy Unicorn Poop', 'ไอศกรีม', 'give me more mike (shake)', 'hokkaido staw-very-berry smoothie', 'Milk Bubble tea', 'Chocolate Shake', 'Pineapple Shake', 'Strawberry Smoothie', 'Strawberry Italian Soda']",12:00 - 18:00,,2,40,"['attentive', 'delicious', 'soft', 'reasonable price', 'worth it', 'fresh', 'tasty', 'fragrant', 'beautiful', 'value for money', 'good service', 'lovely']",12,224,True,,False,False,True,True,True
LIGHT UP CAFE @ Nimman,3.6,22,"51, ซอยนิมมานเหมินท์ 15, เชียงใหม่",,08:00 - 18:00,,1,40,"['attentive', 'delicious', 'soft', 'enjoyable', 'fresh', 'fragrant', 'beautiful', 'lovely']",0,0,True,True,,False,True,,
Cup Fine Day Coffee & Cuisine (คัฟฟายเดย์ คอฟฟี่ แอนด์ คูซีน),3.3,41,"-, วัดพระธาตุดอยคำ สุเทพ เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (หน้าทางขึ้นวัดพระธาตุดอยคำ)",,07:00 - 17:00,07:00 - 17:00,2,80,"['attentive', 'delicious', 'good atmosphere', 'soft', 'worth it', 'enjoyable', 'ugly', 'not fragrant', 'authentic', 'fresh', 'warm', 'fragrant', 'value for money', 'good service', 'beautiful', 'lovely', 'clean', 'not cute']",0,0,True,True,False,True,True,True,True
Yufuku Dessert Cafe ร้านยูฟูกุ คาเฟ่,3.7,26,ถนนรอบเมืองเชียงใหม่ เชียงใหม่ (แยกหลุยส์พัฒนา ในร้านหลุยเครื่องเงิน),"['Sando Pork', 'ข้าวผัดกระเทียม', 'ฟิตแอนด์ชิฟ', 'Beef Katsu sando', 'Milk', 'Chicken Nugget 6 pcs', 'ข้าวหน้าหมูผัดมิโซะ', 'Sando Pork']",10:00 - 18:30,,2,40,"['attentive', 'delicious', 'soft', 'good atmosphere', 'excellent service', 'enjoyable', 'fresh', 'warm', 'fragrant', 'value for money', 'good service', 'beautiful', 'lovely']",6,151,True,True,,True,True,True,
ปัง.อ๊ะ.ป่าว...? (PANG A PAOW??),4.5,5,ถนน ช้างเผือก เชียงใหม่ (เยื้อง บขส.ช้างเผือก ฝั่งถ.ช้างเผือก ที่จะตรงไปกาดธานินทร์ ก่อนถึงธ.ไทยพาณิช),"['ปังลูกเกด', 'ปังเบค่อน', 'ขนมปัง', 'ปังเนยสด', 'ปังมะพร้าว']",08:00 - 22:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"['attentive', 'delicious', 'soft', 'fresh', 'tasty', 'warm', 'fragrant', 'value for money', 'affordable']",2,10,True,,,False,,True,True
TARAKO,3.0,3,"177, ห้อง A9 ศูนย์การค้าโชตนามอลล์ ถนนช้างเผือก ศรีภูมิ เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่","['น้ำผึ้งมะนาว', 'น้ำมะนาว', 'ชาพีช', 'คาราเมล มัคคิอาโต้', 'น้ำมะนาวมินต์']",08:00 - 18:00,08:30 - 18:00,1,10,[],0,0,True,True,False,False,True,True,True
Ma Chill Dee Chiang Mai (มา ชิว ดี เชียงใหม่),3.7,8,"1269, ตำบลหนองควาย, อำเภอหางดง, จ.เชียงใหม่, 50230, ประเทศไทย เชียงใหม่ (เส้นทางสะเมิงหางดงตรงข้าม เฮือนแก้วคำหลวง)","['ไส้กรอกทอด', 'ลาเต้ปั่น']",09:00 - 19:30,,2,150,"['attentive', 'lovely', 'fragrant', 'delicious']",6,26,True,True,,True,,,
สันใต้คาเฟ่ Santai Cafe,4.0,1,"68, ม.8 สันกำแพง สันกำแพง เชียงใหม่ เชียงใหม่ (หมูบ้านสันใต้)","['ไข่กระทะ', 'ลาเต้', 'อเมริกาโน่น้ำส้ม', 'คาราเมลลาเต้', 'ดาร์คช็อกโกแลตมอคค่า']",08:30 - 14:00,09:00 - 09:30,1,,[],0,0,,,,,True,,
Around The World Cafe : Chapter One (อะราวน์ เดอะ เวิล์ด คาเฟ่: แชปเตอร์ วัน),4.3,22,เชียงใหม่ (ไปตามถนนเชียงใหม่พร้าว เลย สภ.แม่แฝกประมาณ5กิโลเมตรจะเห็นป้ายร้านตั้งอยู่หน้าปากซอย พอเลี้ยวเข้าซอยจะมีป้ายบอกตลอดทาง),"['Basque burnt cheese cake\nชีสเค้กหน้าไหม้', 'Matcha cake\nเค้กชาเขียว', 'Matcha Green Tea Latte\nมัจฉะชาเขียวลาเต้', 'Blueberry cheese pie\nบลูเบอร์รี่ชีสพาย', 'Cocoa\nโกโก้', 'Crepe Suzette\nเครปฝรั่งเศสทานคู่กับไอศครีม', 'Spaghetti Carbonara\nสปาเก็ตตี้คาโบนารา']",10:00 - 17:00,,2,40,"['attentive', 'delicious', 'ugly', 'fresh', 'tasty', 'fragrant', 'good service', 'value for money', 'beautiful', 'lovely', 'clean']",0,0,True,True,False,True,True,True,True
Ruammitr cafe (รวมมิตร คาเฟ่),4.4,14,ถนน สุเทพ เชียงใหม่ (อยู่ตรงข้ามโรงพยาบาลประสาทเลยไฟแดงสวนดอกปาคไป 5 เมตร. เข้าซอยข้างสวนดอกมินิมาท ไป5 เมตร ร้านอยู่ซ้ายมือ),"['แมงโกบิงซู', 'เครปสดไอติม', 'honey toast', 'ชาเขียวเย็น', 'เครปผลไม้', 'บิงซูสตรอเบอรี่', 'Fruity Waffle', 'ลาเต้เซมิ', 'กรีนทีบิงชู', 'Strawberry Crepe']",10:00 - 22:00,,1,40,"['fresh', 'delicious', 'fragrant', 'beautiful']",12,80,True,True,,False,,True,True
Eat Me,5.0,1,"1006, Kamphaeng, อำเภอสันกำแพง, จ.เชียงใหม่, 50130, ประเทศไทย เชียงใหม่",,09:30 - 19:00,,1,10,"['soft', 'fresh', 'ugly']",0,0,True,,,,,,
โดนัทวนิษศา (Vanessa donut),3.5,4,208 หมู่ที่ 3 ถนน ซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง ตำบล ท่าศาลา อำเภอเมืองเชียงใหม่ เชียงใหม่ 50000 ประเทศไทย เชียงใหม่ (อยู่ชั้น 2 หลังเคาเตอร์คิดเงินหมายเลข 7 (ป้ายร้านเป็นสีน้ำเงิน)),,10:00 - 19:30,11:00 - 20:00,1,,"['soft', 'lovely', 'ugly', 'delicious']",0,0,True,,,,True,,
Croffle House (ครัวซองต์เนยแท้จากฝรั่งเศส กรอบนอก นุ่มใน ไม่เลี่ยน),4.0,1,"86/2, ถ.ป่าแดด ซ.1 ม.13 ป่าแดด เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (มาจากทางวัดป่าแดด เลยบ้านมา3หลัง จะอยู่ขวามือประตูรั้วสีน้ำเงิน)","['Croffle Original (เลือกหน้าได้นะคะ)\nแป้งครัวซองต์เนยแท้จากฝรั่งเศส กรอบนอกนุ่มใน หอม ไม่เลี่ยน ทานได้เรื่อยๆค่ะ', 'ครอฟเฟิล Maple Syrup+ชีส+กล้วยหอม\nแป้งครัวซองต์เนยแท้จากฝรั่งเศส ชีสกับกล้วยหอมเข้ากันมากราดด้วยซอสMaple Syrupกลิ่นหอมละมุนลิ้น', 'ครอฟเฟิล ฝอยทอง+ไอซิ่ง\nแป้งครัวซองต์เนยแท้จากฝรั่งเศส ฝอยทองกลิ่นหอมหวานทานเพลินมากๆค่ะ', 'ครอฟเฟิล สตอเบอร์รี่โฮมเมด+น้ำผึ้ง\nแป้งครัวซองต์เนยแท้จากฝรั่งเศส สตอเบอร์รี่โฮมเมดเราทำเองเนื้อนุ่มเข้มข้นตัดด้วยน้ำผึ้งแท้ๆหอมหวานเข้ากันได้ดีเลยค่ะ', 'ครอฟเฟิล ช็อคโกแลต+คิทแคท\nแป้งครัวซองต์เนยแท้จากฝรั่งเศส รสชาติที่หวานกำลังดี กินเพลินมากๆค่ะ']",08:00 - 23:59,08:00 - 22:00,22,,['soft'],0,0,,,,,True,,
Khum Kafe',4.2,6,117 ถนน ราชดำเนิน เชียงใหม่ (อยู่ในคุ้มบุรีรัตน์ ถนนราชดำเนิน ต.ศรีภูมิ),"['Espresso (Syphon Pot)', 'มะนาวอัญชัน', 'บีทรูทแพทชั่นฟรุต', 'ไซฟ่อน คอฟฟี่', 'Mango Cheese Cake', 'มะม่วงชีสเค้ด', 'มะม่วงชีสเค้ก', 'Coco Muss', 'โกโก้ร้อน', 'สลัดผลไม้']",09:00 - 18:00,,2,40,"['attentive', 'delicious', 'soft', 'good atmosphere', 'ugly', 'fresh', 'tasty', 'fragrant', 'value for money', 'beautiful', 'lovely']",4,36,True,True,False,,,True,True
The Donut Cafe And Delivery (เดอะโดนัทคาเฟ่แอนด์เดลิเวอรี่),4.5,5,8 ห้วยแก้ว เชียงใหม่ (ร้านอยู่ตึกตรงข้ามกาดสวนแก้ว ก่อนถึงแยกห้องสมุดประชาชน),"['โดนัทวีแกน', 'Lemon', 'Halloween donut']",09:00 - 17:00,,1,40,"['attentive', 'fresh', 'soft', 'delicious']",2,24,True,True,True,False,True,True,True
