name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
GROON (GROON),4.0,67,"['Mueang_Chiang_Mai', 'Suthep']","['bun', 'bread']",08:30 - 17:00,08:30 - 17:00,2,40,"[['delicious'], ['worth'], ['lovely'], ['delicious'], ['fresh'], ['fragrant'], ['fresh'], ['delicious'], ['delicious'], ['attentive'], ['fresh'], ['worth'], ['attentive'], ['attentive'], ['soft'], ['fresh'], ['attentive'], ['warm'], ['lovely'], ['soft'], ['fragrant'], ['delicious'], ['beautiful'], ['delicious'], ['delicious'], ['beautiful'], ['delicious', 'fragrant'], ['soft'], ['good_atmosphere'], ['lovely'], ['delicious'], ['delicious'], ['fragrant'], ['good_service'], ['warm'], ['warm', 'beautiful'], ['good_atmosphere'], ['worth'], ['soft'], ['fragrant'], ['fragrant'], ['beautiful'], ['beautiful'], ['attentive'], ['delicious', 'soft'], ['delicious'], ['beautiful'], ['delicious'], ['worth'], ['warm'], ['lovely'], ['delicious'], ['worth'], ['beautiful'], ['attentive'], ['beautiful', 'lovely'], ['beautiful'], ['fresh'], ['beautiful'], ['worth'], ['beautiful'], ['warm'], ['worth'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['good_atmosphere'], ['lovely'], ['lovely'], ['warm'], ['fragrant'], ['soft'], ['fragrant'], ['delicious'], ['lovely'], ['warm'], ['fragrant'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['fragrant'], ['fresh'], ['delicious'], ['fragrant'], ['fragrant'], ['fragrant'], ['fragrant'], ['beautiful', 'lovely'], ['fragrant'], ['fragrant'], ['fragrant'], ['delicious'], ['soft'], ['delicious'], ['fragrant'], ['fragrant'], ['soft'], ['good_atmosphere', 'warm'], ['attentive'], ['warm'], ['warm'], ['attentive'], ['good_atmosphere'], ['warm'], ['good_atmosphere'], ['delicious'], ['soft'], ['delicious'], ['fragrant'], ['attentive'], ['delicious'], ['beautiful']]",0,0,True,True,False,False,True,True,True
Khagee (ขจี),4.0,268,['Other'],"['scone', 'bun', 'cake', 'bread']",09:00 - 17:00,,2,40,"[['beautiful'], ['good_atmosphere'], ['delicious'], ['fragrant'], ['soft'], ['delicious'], ['good_atmosphere'], ['good_service'], ['worth'], ['delicious'], ['good_service'], ['delicious'], ['good_atmosphere'], ['delicious'], ['fresh'], ['good_atmosphere'], ['lovely'], ['good_manner', 'good_service'], ['delicious'], ['attentive'], ['delicious'], ['worth'], ['delicious'], ['worth'], ['delicious', 'soft'], ['delicious'], ['soft'], ['attentive'], ['beautiful'], ['good_service'], ['worth'], ['clean'], ['good_service'], ['attentive'], ['delicious'], ['worth'], ['worth'], ['delicious'], ['soft'], ['delicious'], ['attentive'], ['delicious'], ['soft'], ['worth'], ['delicious'], ['worth'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['fragrant'], ['worth'], ['good_atmosphere', 'lovely'], ['attentive'], ['authentic'], ['warm'], ['delicious'], ['soft'], ['fragrant'], ['fragrant'], ['fresh'], ['soft'], ['fragrant'], ['beautiful'], ['beautiful'], ['beautiful'], ['fragrant'], ['fragrant'], ['good_atmosphere'], ['delicious'], ['attentive'], ['warm'], ['beautiful'], ['delicious'], ['soft'], ['fragrant'], ['worth'], ['soft'], ['delicious'], ['tasty'], ['worth'], ['good_service'], ['good_service'], ['delicious'], ['fragrant'], ['soft'], ['delicious'], ['good_quality'], ['good_service'], ['enjoyable'], ['attentive'], ['good_atmosphere'], ['good_atmosphere', 'warm'], ['beautiful'], ['fragrant'], ['lovely'], ['warm'], ['attentive'], ['delicious', 'soft'], ['delicious'], ['delicious'], ['delicious'], ['soft'], ['delicious'], ['fragrant'], ['fragrant'], ['beautiful'], ['good_service'], ['delicious'], ['good_quality'], ['soft'], ['delicious', 'soft'], ['delicious'], ['delicious']]",148,2218,True,True,False,False,True,,True
Yelloo (เยลโล่),4.1,44,"['Suthep', 'Nimmanhaemin']",['croissant'],08:00 - 19:00,08:00 - 19:00,2,80,"[['good_atmosphere'], ['delicious'], ['lovely'], ['worth'], ['delicious'], ['fragrant'], ['fragrant'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['good_service'], ['attentive'], ['fragrant'], ['soft'], ['fragrant'], ['enjoyable'], ['good_atmosphere'], ['enjoyable'], ['good_service'], ['worth'], ['good_service'], ['delicious'], ['beautiful'], ['good_service'], ['worth'], ['fresh'], ['lovely'], ['beautiful'], ['delicious'], ['delicious'], ['enjoyable'], ['good_service'], ['enjoyable'], ['delicious'], ['delicious'], ['fragrant'], ['lovely'], ['good_manner', 'good_service'], ['lovely'], ['attentive'], ['warm'], ['worth'], ['good_atmosphere', 'beautiful'], ['delicious'], ['worth'], ['good_atmosphere', 'attentive'], ['lovely'], ['delicious'], ['delicious'], ['fragrant'], ['soft'], ['delicious'], ['worth'], ['fragrant'], ['worth'], ['lovely'], ['fresh'], ['delicious'], ['good_atmosphere'], ['worth', 'beautiful'], ['lovely'], ['attentive'], ['enjoyable'], ['attentive'], ['attentive'], ['worth'], ['lovely'], ['lovely'], ['unlovely'], ['attentive'], ['attentive'], ['fragrant'], ['delicious'], ['fresh'], ['delicious'], ['fresh'], ['good_service'], ['good_atmosphere'], ['lovely'], ['attentive']]",0,0,True,True,True,True,True,True,True
Forest Bake (ฟอรเรสเบ้ก),3.9,131,['Mueang_Chiang_Mai'],"['pie', 'cheesecake', 'tart', 'cake']",09:00 - 17:00,09:00 - 17:00,2,40,"[['beautiful'], ['good_atmosphere'], ['good_atmosphere', 'warm'], ['lovely'], ['attentive'], ['inexpensive'], ['worth'], ['good_service'], ['good_service'], ['lovely'], ['delicious'], ['worth'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['fragrant'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_atmosphere', 'delicious', 'lovely'], ['beautiful'], ['soft'], ['fragrant'], ['soft'], ['good_atmosphere', 'attentive'], ['good_atmosphere'], ['lovely'], ['delicious'], ['good_atmosphere'], ['delicious'], ['delicious'], ['soft'], ['worth'], ['inexpensive'], ['enjoyable'], ['good_atmosphere'], ['enjoyable'], ['delicious'], ['delicious'], ['fresh'], ['fragrant'], ['fragrant'], ['beautiful'], ['worth'], ['attentive'], ['beautiful'], ['fragrant'], ['lovely'], ['delicious'], ['worth'], ['delicious'], ['worth'], ['delicious'], ['good_atmosphere', 'lovely'], ['good_atmosphere'], ['attentive'], ['soft'], ['delicious'], ['soft'], ['delicious', 'fragrant'], ['delicious'], ['beautiful', 'lovely'], ['beautiful'], ['lovely'], ['soft'], ['lovely'], ['warm'], ['beautiful'], ['delicious'], ['fragrant'], ['delicious'], ['worth'], ['worth'], ['delicious', 'attentive'], ['attentive'], ['delicious'], ['delicious'], ['attentive']]",0,0,True,True,True,True,True,True,True
Cheevit Cheeva (ชีวิต ชีวา),4.2,456,"['Mueang_Chiang_Mai', 'Suthep', 'Sirimangkalachan_Rd']",['No bakery related menu'],11:00 - 20:30,11:00 - 20:30,2,40,"[['attentive', 'worth'], ['delicious', 'fragrant'], ['fresh'], ['attentive'], ['delicious'], ['soft'], ['worth'], ['attentive'], ['worth'], ['soft'], ['delicious'], ['soft'], ['worth'], ['good_atmosphere'], ['beautiful'], ['fresh'], ['delicious'], ['delicious'], ['beautiful'], ['worth'], ['delicious'], ['delicious'], ['delicious'], ['fragrant'], ['delicious'], ['good_quality'], ['attentive'], ['not_tasty'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['lovely'], ['soft'], ['fragrant'], ['delicious'], ['lovely'], ['clean'], ['soft'], ['good_atmosphere', 'delicious'], ['lovely'], ['delicious'], ['good_manner', 'good_service'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['lovely'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['soft'], ['delicious'], ['worth'], ['delicious'], ['delicious'], ['good_atmosphere'], ['delicious'], ['delicious'], ['good_service'], ['good_service'], ['good_service'], ['good_service'], ['lovely'], ['delicious'], ['fragrant'], ['fragrant'], ['soft'], ['unlovely'], ['attentive'], ['delicious'], ['delicious', 'fragrant'], ['beautiful'], ['delicious'], ['delicious'], ['attentive'], ['delicious'], ['delicious', 'fragrant'], ['delicious'], ['fragrant'], ['attentive'], ['attentive'], ['delicious'], ['delicious'], ['enjoyable'], ['good_atmosphere'], ['lovely'], ['good_service'], ['good_service'], ['soft'], ['soft'], ['lovely'], ['inexpensive'], ['good_service'], ['fresh'], ['soft'], ['soft'], ['fresh', 'fragrant']]",0,0,True,True,False,False,True,True,True
Claai Cafe'& Eatery คลายคาเฟ่ แอนด์ อีทเทอรี่,4.1,39,"['Huai_Kaew', 'Mae_On']",['scone'],09:00 - 17:00,,2,,"[['good_atmosphere', 'beautiful'], ['fragrant'], ['fragrant'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['lovely'], ['lovely'], ['attentive'], ['worth'], ['worth'], ['good_atmosphere'], ['good_atmosphere'], ['worth'], ['good_service'], ['worth'], ['good_atmosphere'], ['worth'], ['worth'], ['delicious'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere'], ['good_service'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_service'], ['good_atmosphere'], ['beautiful'], ['good_service'], ['inexpensive'], ['good_atmosphere'], ['good_service'], ['attentive'], ['worth'], ['delicious'], ['delicious'], ['good_atmosphere'], ['worth'], ['good_atmosphere'], ['worth'], ['lovely'], ['good_atmosphere'], ['attentive'], ['good_atmosphere'], ['good_service'], ['good_atmosphere', 'lovely'], ['delicious'], ['lovely'], ['attentive'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['delicious'], ['good_atmosphere'], ['worth'], ['worth'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['inexpensive'], ['good_atmosphere'], ['worth'], ['good_atmosphere'], ['soft'], ['good_atmosphere'], ['lovely'], ['beautiful', 'lovely'], ['delicious'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['beautiful'], ['beautiful'], ['fragrant'], ['fragrant'], ['good_atmosphere'], ['worth'], ['delicious', 'fragrant'], ['good_service'], ['worth'], ['good_atmosphere'], ['good_atmosphere', 'attentive'], ['delicious'], ['beautiful'], ['soft'], ['beautiful'], ['beautiful'], ['enjoyable'], ['delicious'], ['delicious'], ['delicious'], ['delicious']]",22,295,True,True,,False,,,
Caramellow café (คาราเมลโล),4.1,91,"['Mueang_Chiang_Mai', 'Pa_Daet']","['bun', 'brioche', 'croissant', 'macaron']",09:00 - 19:00,,3,80,"[['lovely'], ['good_atmosphere'], ['attentive'], ['soft'], ['lovely'], ['good_atmosphere'], ['worth'], ['fragrant'], ['fragrant'], ['fragrant'], ['delicious'], ['fresh'], ['good_service'], ['lovely'], ['worth'], ['good_atmosphere'], ['lovely'], ['lovely'], ['good_atmosphere', 'warm'], ['fresh'], ['fresh'], ['good_service'], ['good_atmosphere', 'warm'], ['worth'], ['good_atmosphere', 'beautiful'], ['beautiful'], ['good_atmosphere'], ['beautiful'], ['fragrant'], ['delicious'], ['attentive'], ['beautiful'], ['attentive'], ['good_service'], ['fresh'], ['fresh'], ['good_service'], ['delicious'], ['good_atmosphere'], ['delicious'], ['delicious', 'soft', 'fragrant'], ['delicious'], ['worth'], ['delicious'], ['delicious'], ['worth'], ['warm'], ['delicious', 'fragrant'], ['good_service'], ['delicious'], ['authentic'], ['good_service'], ['good_service'], ['attentive'], ['delicious'], ['worth'], ['attentive'], ['delicious'], ['lovely'], ['reasonable_price'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_atmosphere', 'attentive'], ['fragrant'], ['delicious'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['lovely']]",41,335,True,True,False,True,True,True,True
Koff&things,4.2,18,['Mueang_Chiang_Mai'],"['cheesecake', 'cake']",08:00 - 17:00,08:00 - 16:30,1,40,"[['good_atmosphere', 'lovely'], ['good_atmosphere', 'lovely'], ['delicious'], ['lovely'], ['delicious'], ['beautiful'], ['warm'], ['attentive'], ['fragrant'], ['fragrant'], ['delicious'], ['attentive'], ['delicious'], ['beautiful'], ['attentive'], ['fragrant'], ['good_quality'], ['delicious'], ['enjoyable'], ['good_service'], ['inexpensive'], ['lovely'], ['unlovely'], ['delicious'], ['delicious'], ['worth'], ['lovely'], ['lovely'], ['beautiful'], ['delicious'], ['lovely'], ['lovely'], ['delicious'], ['fragrant'], ['lovely'], ['good_quality'], ['delicious'], ['soft'], ['good_service'], ['delicious'], ['lovely'], ['lovely'], ['fresh'], ['reasonable_price'], ['delicious'], ['attentive'], ['fresh'], ['good_service']]",0,0,True,True,True,False,True,True,True
Memorize Brownie (เมมโมไรซ์ บราวนี่),4.0,124,"['Mueang_Chiang_Mai', 'Suthep', 'Nimmanhaemin']","['pie', 'brownie']",10:00 - 22:30,10:00 - 22:30,1,40,"[['delicious'], ['beautiful'], ['enjoyable'], ['beautiful'], ['worth'], ['beautiful'], ['inexpensive'], ['clean'], ['attentive'], ['attentive'], ['worth'], ['unlovely'], ['unlovely'], ['delicious'], ['fragrant'], ['delicious'], ['attentive'], ['good_service'], ['delicious'], ['delicious'], ['soft'], ['attentive'], ['delicious'], ['unlovely'], ['worth'], ['fresh'], ['delicious'], ['beautiful'], ['delicious'], ['attentive'], ['attentive'], ['attentive'], ['soft'], ['worth'], ['fragrant'], ['soft'], ['good_quality'], ['adorable', 'inexpensive'], ['enjoyable'], ['good_atmosphere'], ['enjoyable'], ['nice_looking'], ['good_service'], ['worth'], ['delicious'], ['attentive'], ['attentive'], ['good_service', 'good_quality'], ['good_atmosphere'], ['enjoyable'], ['fresh'], ['attentive'], ['delicious'], ['soft'], ['lovely'], ['fresh'], ['fresh'], ['beautiful'], ['attentive'], ['good_service'], ['soft'], ['worth'], ['attentive'], ['worth'], ['fresh'], ['good_service'], ['fragrant'], ['delicious'], ['fresh'], ['attentive'], ['fresh'], ['fragrant'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['delicious', 'attentive'], ['delicious'], ['enjoyable'], ['delicious'], ['beautiful'], ['warm'], ['worth'], ['beautiful'], ['delicious'], ['delicious', 'fresh'], ['delicious'], ['fresh'], ['fresh'], ['fresh'], ['delicious'], ['soft'], ['fresh'], ['delicious', 'fragrant'], ['fresh'], ['delicious'], ['delicious'], ['delicious', 'attentive'], ['attentive'], ['unlovely'], ['attentive'], ['fresh'], ['fresh'], ['good_service'], ['good_service'], ['fresh'], ['fresh'], ['delicious'], ['good_service']]",0,0,True,True,False,True,True,True,True
Tomato House.cnx,4.4,15,['Mueang_Chiang_Mai'],['No bakery related menu'],08:30 - 18:00,,2,40,"[['good_service'], ['attentive'], ['good_atmosphere'], ['worth'], ['lovely'], ['lovely'], ['delicious', 'fragrant'], ['worth', 'lovely'], ['lovely'], ['fragrant'], ['worth'], ['enjoyable'], ['enjoyable'], ['fresh'], ['delicious'], ['attentive'], ['attentive'], ['lovely'], ['good_quality'], ['attentive'], ['good_service'], ['lovely'], ['delicious'], ['attentive'], ['attentive'], ['reasonable_price', 'soft'], ['lovely'], ['fragrant'], ['fresh'], ['lovely'], ['good_atmosphere'], ['lovely'], ['attentive'], ['lovely'], ['attentive'], ['lovely'], ['delicious'], ['good_atmosphere', 'warm'], ['fresh'], ['fresh', 'soft'], ['good_service']]",7,45,True,True,,False,,,
Charin Pie (จริณพาย),4.0,142,"['Mueang_Chiang_Mai', 'Suthep', 'Nimmanhaemin']",['pie'],09:00 - 19:00,09:00 - 18:30,1,80,"[['beautiful'], ['worth'], ['lovely'], ['lovely'], ['delicious'], ['worth'], ['delicious'], ['good_service'], ['lovely'], ['worth'], ['delicious'], ['worth'], ['fragrant'], ['good_atmosphere'], ['warm'], ['good_service'], ['worth'], ['inexpensive'], ['worth'], ['warm'], ['fragrant'], ['worth'], ['warm', 'good_service'], ['good_atmosphere', 'attentive'], ['delicious'], ['delicious', 'fragrant'], ['worth'], ['delicious', 'soft'], ['good_atmosphere'], ['worth'], ['unlovely'], ['worth'], ['delicious'], ['worth'], ['soft'], ['delicious'], ['delicious'], ['attentive'], ['delicious'], ['attentive'], ['attentive'], ['attentive'], ['attentive'], ['attentive'], ['fresh'], ['delicious'], ['soft'], ['good_service'], ['good_atmosphere'], ['worth'], ['worth'], ['delicious'], ['worth'], ['worth'], ['soft'], ['soft'], ['soft'], ['worth'], ['attentive'], ['delicious'], ['unlovely'], ['delicious'], ['delicious'], ['worth'], ['attentive'], ['worth', 'soft'], ['fragrant'], ['enjoyable'], ['good_atmosphere'], ['worth'], ['delicious', 'fresh'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['attentive'], ['delicious'], ['attentive'], ['good_quality'], ['delicious'], ['fragrant'], ['attentive']]",0,0,True,,True,False,True,True,True
Pizza Plus (พิซซ่า พลัส),4.6,29,['Other'],['No bakery related menu'],11:30 - 21:30,11:30 - 21:00,2,40,"[['delicious'], ['delicious'], ['delicious'], ['clean'], ['good_quality'], ['attentive'], ['beautiful'], ['worth'], ['lovely'], ['delicious'], ['attentive'], ['delicious', 'fragrant'], ['delicious', 'fresh', 'soft'], ['fragrant'], ['delicious'], ['delicious'], ['warm', 'fresh'], ['beautiful'], ['worth'], ['delicious'], ['delicious'], ['fragrant'], ['delicious', 'fragrant'], ['fragrant'], ['fragrant'], ['delicious'], ['fresh'], ['fragrant'], ['delicious', 'worth'], ['delicious'], ['delicious'], ['attentive', 'worth'], ['delicious'], ['delicious'], ['delicious'], ['inexpensive'], ['beautiful'], ['worth'], ['delicious'], ['fragrant'], ['fresh'], ['delicious'], ['good_atmosphere'], ['delicious', 'fresh'], ['delicious'], ['fragrant'], ['delicious'], ['attentive'], ['delicious'], ['good_service'], ['delicious'], ['attentive'], ['delicious'], ['delicious'], ['delicious'], ['beautiful'], ['tasty'], ['good_atmosphere', 'lovely'], ['nice_looking'], ['worth'], ['fresh'], ['worth'], ['recommended'], ['good_service'], ['worth'], ['attentive'], ['good_atmosphere'], ['fresh'], ['delicious'], ['delicious'], ['delicious'], ['soft'], ['delicious'], ['delicious'], ['fresh'], ['delicious'], ['good_atmosphere', 'warm'], ['tasty'], ['good_atmosphere', 'beautiful'], ['worth', 'clean'], ['delicious'], ['worth'], ['attentive'], ['delicious'], ['delicious'], ['tasty'], ['good_service'], ['delicious'], ['good_service'], ['delicious'], ['lovely'], ['delicious']]",0,0,True,True,True,False,True,True,True
Bar Cha - Matcha and Bakery バーチャ,4.1,7,"['Chang_Phueak', 'Mueang_Chiang_Mai']",['pastry'],08:00 - 17:30,,2,40,"[['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['worth'], ['fragrant'], ['delicious'], ['delicious'], ['soft'], ['fragrant'], ['delicious'], ['attentive'], ['good_atmosphere'], ['warm'], ['lovely']]",0,0,True,True,,,True,,
CarrotCoffee,4.1,11,['Mueang_Chiang_Mai'],['cake'],08:00 - 18:00,08:30 - 17:00,2,150,"[['delicious'], ['attentive'], ['delicious'], ['lovely'], ['attentive', 'lovely'], ['unlovely'], ['lovely'], ['delicious'], ['fresh'], ['fragrant'], ['delicious'], ['fragrant'], ['delicious'], ['attentive'], ['attentive'], ['worth'], ['fragrant'], ['attentive'], ['lovely'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['lovely']]",0,0,True,True,,False,True,,
Fernpresso Cafe (เฟิร์นเพรสโซ่),4.1,141,['Other'],['No bakery related menu'],09:30 - 18:30,,2,80,"[['delicious'], ['delicious'], ['good_atmosphere'], ['attentive'], ['delicious'], ['worth'], ['fragrant'], ['delicious'], ['attentive'], ['beautiful'], ['good_quality'], ['worth'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_atmosphere'], ['lovely'], ['lovely'], ['attentive'], ['lovely'], ['lovely'], ['delicious'], ['fresh'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['attentive'], ['good_atmosphere'], ['authentic'], ['attentive'], ['attentive'], ['fresh'], ['good_atmosphere'], ['fresh'], ['fresh'], ['soft'], ['attentive'], ['attentive'], ['lovely'], ['lovely'], ['lovely'], ['fresh'], ['attentive'], ['fragrant'], ['unlovely'], ['fragrant'], ['lovely'], ['lovely'], ['fragrant'], ['soft'], ['fresh'], ['attentive'], ['fragrant'], ['fresh'], ['soft'], ['delicious'], ['delicious'], ['lovely'], ['attentive', 'good_service'], ['fragrant'], ['fresh', 'fragrant'], ['good_atmosphere'], ['good_atmosphere'], ['fresh'], ['fresh'], ['delicious'], ['good_quality'], ['fresh'], ['good_atmosphere'], ['good_manner', 'good_service'], ['delicious'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['fresh'], ['fresh'], ['delicious'], ['good_atmosphere'], ['delicious'], ['delicious'], ['fresh'], ['good_atmosphere'], ['delicious'], ['attentive'], ['clean'], ['attentive'], ['worth'], ['delicious'], ['delicious'], ['delicious'], ['fresh'], ['fresh'], ['fresh'], ['lovely'], ['good_service'], ['good_atmosphere'], ['attentive'], ['attentive'], ['delicious'], ['good_atmosphere'], ['beautiful']]",0,0,True,True,True,False,True,True,True
"Rilak Cafe""",4.1,59,"['Mueang_Chiang_Mai', 'Pa_Daet']","['macaron', 'cake']",11:00 - 18:00,,2,,"[['attentive'], ['beautiful'], ['good_atmosphere'], ['soft'], ['beautiful'], ['beautiful'], ['inexpensive'], ['good_atmosphere', 'beautiful'], ['beautiful'], ['beautiful'], ['beautiful'], ['good_atmosphere', 'nice_looking', 'attentive'], ['beautiful'], ['delicious'], ['good_atmosphere'], ['delicious'], ['soft'], ['fragrant'], ['fragrant'], ['beautiful'], ['delicious'], ['fragrant'], ['delicious'], ['fragrant'], ['fresh'], ['delicious', 'fragrant'], ['fragrant'], ['good_atmosphere'], ['delicious'], ['beautiful'], ['fresh'], ['delicious'], ['good_quality'], ['worth'], ['attentive'], ['beautiful'], ['attentive'], ['beautiful'], ['delicious'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['lovely'], ['good_service'], ['good_service'], ['beautiful'], ['lovely'], ['soft'], ['soft'], ['delicious'], ['adorable', 'good_quality'], ['delicious'], ['soft'], ['delicious'], ['fresh'], ['delicious'], ['soft'], ['delicious'], ['soft'], ['delicious'], ['delicious'], ['good_service'], ['delicious'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['fresh'], ['attentive'], ['delicious'], ['delicious'], ['fresh'], ['delicious'], ['beautiful'], ['beautiful'], ['delicious'], ['delicious'], ['inexpensive'], ['beautiful'], ['good_service'], ['beautiful'], ['unlovely'], ['delicious'], ['worth'], ['beautiful'], ['delicious', 'worth'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['beautiful'], ['delicious'], ['good_atmosphere'], ['good_atmosphere', 'lovely'], ['delicious'], ['good_atmosphere', 'beautiful'], ['beautiful'], ['good_atmosphere'], ['attentive'], ['good_atmosphere'], ['attentive'], ['beautiful'], ['lovely'], ['beautiful'], ['good_atmosphere'], ['fresh'], ['fresh'], ['attentive'], ['delicious'], ['attentive'], ['attentive'], ['delicious'], ['delicious'], ['attentive'], ['beautiful'], ['fragrant'], ['attentive'], ['delicious'], ['unlovely'], ['good_service'], ['bad_service'], ['unlovely'], ['enjoyable'], ['nice_looking'], ['good_service'], ['attentive'], ['good_service'], ['tasty'], ['attentive'], ['delicious'], ['beautiful'], ['good_service'], ['beautiful'], ['beautiful'], ['delicious'], ['delicious'], ['lovely'], ['beautiful'], ['delicious'], ['delicious'], ['delicious'], ['beautiful'], ['beautiful'], ['beautiful'], ['attentive'], ['beautiful'], ['delicious'], ['unlovely'], ['worth'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere', 'warm'], ['delicious'], ['attentive'], ['beautiful'], ['delicious'], ['good_atmosphere'], ['good_manner', 'good_service'], ['beautiful'], ['worth'], ['delicious'], ['beautiful'], ['attentive'], ['attentive'], ['beautiful'], ['delicious'], ['beautiful'], ['delicious'], ['fragrant'], ['beautiful']]",38,303,,,,,True,,
Tasty Herb (ร้านแยมโฮมเมด),4.4,9,"['Mueang_Chiang_Mai', 'Suthep', 'Nimmanhaemin']",['No bakery related menu'],09:00 - 17:00,09:00 - 17:00,2,,"[['beautiful'], ['lovely'], ['fragrant'], ['fragrant'], ['good_service'], ['delicious'], ['good_quality'], ['beautiful'], ['attentive'], ['beautiful', 'lovely'], ['delicious'], ['not_tasty'], ['reasonable_price'], ['attentive'], ['delicious'], ['delicious'], ['worth'], ['fragrant'], ['soft'], ['soft'], ['good_quality'], ['fragrant'], ['good_quality'], ['delicious'], ['attentive'], ['fragrant']]",0,0,True,,,True,True,,
Blast Smoothies บลาสต์ สมูทตี้ (บลาสต์ สมูทตี้),4.7,28,"['Mueang_Chiang_Mai', 'Suthep', 'Nimmanhaemin']",['cookie'],10:00 - 20:30,10:00 - 20:30,1,10,"[['worth'], ['good_service'], ['delicious'], ['beautiful'], ['fragrant'], ['delicious'], ['beautiful'], ['delicious'], ['enjoyable'], ['worth'], ['attentive'], ['delicious'], ['enjoyable'], ['worth'], ['delicious'], ['attentive'], ['worth'], ['delicious'], ['delicious'], ['fresh'], ['fresh'], ['fresh'], ['enjoyable'], ['attentive'], ['delicious'], ['fresh'], ['delicious'], ['fresh'], ['delicious'], ['delicious'], ['attentive'], ['delicious'], ['fragrant'], ['fresh'], ['delicious'], ['attentive'], ['fragrant'], ['enjoyable', 'lovely'], ['attentive'], ['fresh'], ['fragrant'], ['attentive'], ['delicious'], ['attentive'], ['fragrant'], ['delicious'], ['fragrant'], ['delicious'], ['fragrant'], ['attentive'], ['delicious'], ['lovely'], ['fragrant'], ['fragrant'], ['fresh'], ['fresh'], ['fragrant'], ['fresh'], ['worth'], ['delicious'], ['fragrant'], ['delicious'], ['fresh'], ['fresh'], ['attentive'], ['fresh'], ['fragrant'], ['fresh'], ['delicious'], ['delicious'], ['attentive'], ['fresh'], ['fresh'], ['fragrant'], ['fresh'], ['delicious'], ['delicious'], ['attentive'], ['attentive'], ['attentive'], ['delicious']]",0,0,True,,False,False,True,True,True
