name,url
เบอร์เกอร์แซนวิช,/restaurants/56745vX-%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%8A?_st=cD0xNjI7Yj01Njc0NTthZD1mYWxzZTt0PTE2ODUxOTM4MDEyMDU7cmk9MVg3YWtLdm5GSGFzV204ZUl6MkpDRmVQV2pYWmw5O2k9MVg3MERlaE5qMXFHSmhlOUJNSU84enJ5dzc1VDFDO3dyZWY9c3I7
Momojung.studio,/restaurants/1800502UB-momojung-studio?_st=cD0xNjM7Yj0xODAwNTAyO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIwNjtyaT0xWDdha0t2bkZpODI1ZXpBMUQ3Q1dzZWVXR2VvTjk7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
แซนด์วิชน้อย กลอยใจ,/restaurants/1872259vY-%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2-%E0%B8%81%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B9%83%E0%B8%88?_st=cD0xNjQ7Yj0xODcyMjU5O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIwNjtyaT0xWDdha0t2bkdtWlVCMFpLQVZJOVJEUTN0MU9iQTk7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
โมฉะ ครอฟเฟิล (Mocha),/restaurants/1796323ll-%E0%B9%82%E0%B8%A1%E0%B8%89%E0%B8%B0-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-mocha?_st=cD0xNjU7Yj0xNzk2MzIzO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIwNztyaT0xWDdha0t2bkFyWmo1eFdnTFJQSVhibTc3OHBQNWM7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
เครปหมีคาเฟ่ @นิมมาน สาขาช่างเคี่ยน,/restaurants/1808500Fi-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%99-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%8A%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%84%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99?_st=cD0xNjY7Yj0xODA4NTAwO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIwOTtyaT0xWDdha0t2bkJzRmdTQ0lyUFNTUlY0YVdnVFdKaHY7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
เครปเย็น ไส้ทะลัก,/restaurants/1778557ov-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99-%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%97%E0%B8%B0%E0%B8%A5%E0%B8%B1%E0%B8%81?_st=cD0xNjc7Yj0xNzc4NTU3O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIwOTtyaT0xWDdha0t2bkRUN2RLU2s4bXpGYUZ0UHlmWGl6ZjY7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
NF.break แซนวิช&ครอฟเฟิล,/restaurants/2275977iP-nf-break-%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%8A-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5?_st=cD0xNjg7Yj0yMjc1OTc3O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIxMTtyaT0xWDdha0t2bkhkdjlYWWpvOWk5Sk1qYkZMT21tRHc7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
Croffle.Sweet.Home (ครอฟเฟิลสวีทโฮม),/restaurants/1826888wJ-croffle-sweet-home-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B8%A7%E0%B8%B5%E0%B8%97%E0%B9%82%E0%B8%AE%E0%B8%A1?_st=cD0xNjk7Yj0xODI2ODg4O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIxMTtyaT0xWDdha0t2bkZBUFRJeUhUZ0I5d3hOR3N4eDZSa2Q7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
กินเพลิน-เครป,/restaurants/2311090DC-%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%99-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B?_st=cD0xNzA7Yj0yMzExMDkwO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIxMTtyaT0xWDdha0t2bkRNTk0zWXE5YjhmZVc5OVRHSEZkWDE7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
Ifcg Wealth Cafe Chiangmai,/restaurants/395647Xu-ifcg-wealth-cafe-chiangmai?_st=cD0xNzE7Yj0zOTU2NDc7YWQ9ZmFsc2U7dD0xNjg1MTkzODAxMjEyO3JpPTFYN2FrS3ZuRUtBRFdhd1huTWFqTVV4UlFOTGJFQTtpPTFYNzBEZWhOajFxR0poZTlCTUlPOHpyeXc3NVQxQzt3cmVmPXNyOw%3D%3D
Bellinee's Bake & Brew,/restaurants/2039670Vi-bellinee-s-bake-brew-%E0%B8%9B%E0%B8%95%E0%B8%97-%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A1%E0%B8%AB%E0%B8%B4%E0%B8%94%E0%B8%A5?_st=cD0xNzI7Yj0yMDM5NjcwO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIxMztyaT0xWDdha0t2bkI3SEk1b0N2THNpRGdzVUdwekRmckY7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
AKA Cafe' (เอกา คาเฟ่),/restaurants/154182ri-aka-cafe-%E0%B9%80%E0%B8%AD%E0%B8%81%E0%B8%B2-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88?_st=cD0xNzM7Yj0xNTQxODI7YWQ9ZmFsc2U7dD0xNjg1MTkzODAxMjEzO3JpPTFYN2FrS3ZuRkNZZHU0elZKaHJtMUk5YzBqWlRyejtpPTFYNzBEZWhOajFxR0poZTlCTUlPOHpyeXc3NVQxQzt3cmVmPXNyOw%3D%3D
Long Ma Du Coffee & Restaurant,/restaurants/141765UG-long-ma-du-coffee-restaurant?_st=cD0xNzQ7Yj0xNDE3NjU7YWQ9ZmFsc2U7dD0xNjg1MTkzODAxMjEzO3JpPTFYN2FrS3ZuR2IyUExudzl3MHRrbzk5ZGttTjFEYTtpPTFYNzBEZWhOajFxR0poZTlCTUlPOHpyeXc3NVQxQzt3cmVmPXNyOw%3D%3D
Croffle for U,/restaurants/1831477mW-croffle-for-u?_st=cD0xNzU7Yj0xODMxNDc3O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIyMTtyaT0xWDdha0t2bkcyR0VLdzY3ZTRyVk95UkRjU2VTYXg7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
บราวนี่ยี่สิบ สาขาแม่โจ้,/restaurants/2057663De-%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%B5%E0%B9%88%E0%B8%AA%E0%B8%B4%E0%B8%9A-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89?_st=cD0xNzY7Yj0yMDU3NjYzO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIyMjtyaT0xWDdha0t2bkd6elFkcm43SGoxcWNIVnBTM2V5elQ7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
ครอฟเฟิลอร่อย,/restaurants/1811957qL-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2?_st=cD0xNzc7Yj0xODExOTU3O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIyMjtyaT0xWDdha0t2bkdUdkU1ZGVPMGtUeWlDUjNCYThOY3Y7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
Smile Croffle & Cafe (สมายด์ ครอฟเฟิล & คาเฟ่),/restaurants/1908893RL-smile-croffle-cafe-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%8C-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88?_st=cD0xNzg7Yj0xOTA4ODkzO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIyMjtyaT0xWDdha0t2bkhnbkVtS0poZUhTRmZ4NVVDNk45TjE7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
Baby Cake,/restaurants/145881Xg-baby-cake?_st=cD0xNzk7Yj0xNDU4ODE7YWQ9ZmFsc2U7dD0xNjg1MTkzODAxMjIyO3JpPTFYN2FrS3ZuQmY0bkFNWUdNNmN1QlNlS2JqaEtkbTtpPTFYNzBEZWhOajFxR0poZTlCTUlPOHpyeXc3NVQxQzt3cmVmPXNyOw%3D%3D
My place bakery,/restaurants/1915914pF-my-place-bakery?_st=cD0xODA7Yj0xOTE1OTE0O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIyNDtyaT0xWDdha0t2bkZTenVBVGk1RlMzZnBGY1V6RThYMm47aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
โมกวารี  เบเกอรี่,/restaurants/2088316qF-%E0%B9%82%E0%B8%A1%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%A3%E0%B8%B5-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88?_st=cD0xODE7Yj0yMDg4MzE2O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIyNztyaT0xWDdha0t2bklKS2o1Snhtd3hHY1VxeXp5TERUTEQ7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
เค้กซุปตาร์ เค้ก3มิติ,/restaurants/1026998ZH-%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81%E0%B8%8B%E0%B8%B8%E0%B8%9B%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%813%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%B4?_st=cD0xODI7Yj0xMDI2OTk4O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIyODtyaT0xWDdha0t2bklNZURNZXVTbnp5ZmdKWFJqWkY3R3E7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
ครอฟเฟิล by อุ๋มอิ๋ม,/restaurants/1978389Fp-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-by-%E0%B8%AD%E0%B8%B8%E0%B9%8B%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B9%8B%E0%B8%A1?_st=cD0xODM7Yj0xOTc4Mzg5O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIzMTtyaT0xWDdha0t2bkdUM0w4clhQTzJIQWd1ZzVIUklYRVg7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
Klean Cafe Chiangmai,/restaurants/556697lE-klean-cafe-chiangmai?_st=cD0xODQ7Yj01NTY2OTc7YWQ9ZmFsc2U7dD0xNjg1MTkzODAxMjM3O3JpPTFYN2FrS3ZuQ2o3MXM0WXNkYUx4bVViSDNpeTFidjtpPTFYNzBEZWhOajFxR0poZTlCTUlPOHpyeXc3NVQxQzt3cmVmPXNyOw%3D%3D
@Bake Up,/restaurants/2244113wS-bake-up?_st=cD0xODU7Yj0yMjQ0MTEzO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIzODtyaT0xWDdha0t2bkNNWjU0d0RiaFRqZ2xrRkJwS2t4SG07aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
พี่น้อง เบเกอรี่,/restaurants/1806688ua-%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88?_st=cD0xODY7Yj0xODA2Njg4O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIzODtyaT0xWDdha0t2bklNTFpxMFF4R3hNaWhjck9jVWpIcnQ7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
ขนมเด็กหอ,/restaurants/2001283qn-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%AB%E0%B8%AD?_st=cD0xODc7Yj0yMDAxMjgzO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTIzODtyaT0xWDdha0t2bkJSOG9hRVVkbWRvcTZOZnhBeVFPWFI7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
วาฟเฟิลฮ่องกง ,/restaurants/1828909gA-%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%AE%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%87-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A1%E0%B8%B2%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2?_st=cD0xODg7Yj0xODI4OTA5O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTI0MDtyaT0xWDdha0t2bkhscFFDSGxDZGNtNHNuQUM0U01hd3Q7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
BABE เบเกอรี่,/restaurants/2285495xQ-babe-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88?_st=cD0xODk7Yj0yMjg1NDk1O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTI0MTtyaT0xWDdha0t2bkYzazRzZ0FGMzR6eXlYN0xyYW9YUW87aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
Heaven Whip,/restaurants/2186270Zj-heaven-whip-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2?_st=cD0xOTA7Yj0yMTg2MjcwO2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTI0MTtyaT0xWDdha0t2bkR4SDJHb0NidTFjaTZnbjk3TzZTblY7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
บ้านธิวา,/restaurants/2176828SX-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B2?_st=cD0xOTE7Yj0yMTc2ODI4O2FkPWZhbHNlO3Q9MTY4NTE5MzgwMTI0MjtyaT0xWDdha0t2bkN2d1laSVB6VGJLOWZiejM4YUhjS0M7aT0xWDcwRGVoTmoxcUdKaGU5Qk1JTzh6cnl3NzVUMUM7d3JlZj1zcjs%3D
ปั้นแซนด์วิช,/restaurants/2115218Vp-%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%8A?_st=cD0xO2I9MjExNTIxODthZD1mYWxzZTt0PTE2ODUxOTM4MDYxOTk7cmk9MVg3YWtLdm55c0ZNNzdXeGRjeFZXOUhva1Q0SVNjO2k9MVg3MERlaE9XQjB5czJMT3JNM2pJWWwwWGFZY1JMO3dyZWY9c3I7
Croffin,/restaurants/1956556CL-croffin-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-y-b-dental-clinic?_st=cD0yO2I9MTk1NjU1NjthZD1mYWxzZTt0PTE2ODUxOTM4MDYyMjc7cmk9MVg3YWtLdm8wWDV6c0ZhUFRmSUFjaENqZEVpMUgzO2k9MVg3MERlaE9XQjB5czJMT3JNM2pJWWwwWGFZY1JMO3dyZWY9c3I7
ขนมปังยิ้มไส้ทะลักเยิ้ม,/restaurants/1798726OC-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%A2%E0%B8%B4%E0%B9%89%E0%B8%A1%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%97%E0%B8%B0%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%A2%E0%B8%B4%E0%B9%89%E0%B8%A1?_st=cD0zO2I9MTc5ODcyNjthZD1mYWxzZTt0PTE2ODUxOTM4MDYyNTA7cmk9MVg3YWtLdm55QldVeWJ2SHJMOU0zc2tRbjU4SmM2O2k9MVg3MERlaE9XQjB5czJMT3JNM2pJWWwwWGFZY1JMO3dyZWY9c3I7
บ้านหม่อน,/restaurants/150605uu-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B8%99?_st=cD00O2I9MTUwNjA1O2FkPWZhbHNlO3Q9MTY4NTE5MzgwNjI4MDtyaT0xWDdha0t2bzJhYVpUcXRUcFlVUWYxZDNZTUgzdEw7aT0xWDcwRGVoT1dCMHlzMkxPck0zaklZbDBYYVljUkw7d3JlZj1zcjs%3D
Grow room cafe,/restaurants/1789317et-grow-room-cafe?_st=cD02O2I9MTc4OTMxNzthZD1mYWxzZTt0PTE2ODUxOTM4MDYzMDU7cmk9MVg3YWtLdm8xZTRSUjl4cW5FOE92OW9pY2lQN0ltO2k9MVg3MERlaE9XQjB5czJMT3JNM2pJWWwwWGFZY1JMO3dyZWY9c3I7
SK.Croffle,/restaurants/1810032Mx-sk-croffle?_st=cD03O2I9MTgxMDAzMjthZD1mYWxzZTt0PTE2ODUxOTM4MDYzMDU7cmk9MVg3YWtLdm8wRkNodXZ0M0Nma0d5NmpBRXJlQWdpO2k9MVg3MERlaE9XQjB5czJMT3JNM2pJWWwwWGFZY1JMO3dyZWY9c3I7
Sugar bear’s kitchen,/restaurants/2141235bj-sugar-bear-s-kitchen?_st=cD04O2I9MjE0MTIzNTthZD1mYWxzZTt0PTE2ODUxOTM4MDYzMDU7cmk9MVg3YWtLdm54YlIxaGZDb3RYQzl3QjQ5NG5iNk1QO2k9MVg3MERlaE9XQjB5czJMT3JNM2pJWWwwWGFZY1JMO3dyZWY9c3I7
Lamoonlin coffee&Bakerry,/restaurants/2160691tZ-lamoonlin-coffee-bakerry?_st=cD05O2I9MjE2MDY5MTthZD1mYWxzZTt0PTE2ODUxOTM4MDYzMDY7cmk9MVg3YWtLdm56Q3pXQ01ZbnV1YWlmcmplTEFBUmUwO2k9MVg3MERlaE9XQjB5czJMT3JNM2pJWWwwWGFZY1JMO3dyZWY9c3I7
ของทอดยอดอร่อย สาขาหลังมช.,/restaurants/1884316mu-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%94%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%A1%E0%B8%8A-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%A1%E0%B8%8A?_st=cD0xMDtiPTE4ODQzMTY7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzA2O3JpPTFYN2FrS3ZudnBBRGIwUmZFODAzYlFwQzBIdzRIWDtpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
เมชินบ้าบิ่นมะพร้าวน้ำหอม,/restaurants/1934379UI-%E0%B9%80%E0%B8%A1%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%AD%E0%B8%A1-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%8D%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88?_st=cD0xMjtiPTE5MzQzNzk7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzA2O3JpPTFYN2FrS3ZueFg4NlZiVHR0bFVsRUlEZ29lUFdWYTtpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
แจ็คทุเรียน พรีเมี่ยม,/restaurants/2298795sK-%E0%B9%81%E0%B8%88%E0%B9%87%E0%B8%84%E0%B8%97%E0%B8%B8%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99-%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1?_st=cD0xMztiPTIyOTg3OTU7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzA3O3JpPTFYN2FrS3Zud0NZNVZ6TTViQ3RCRXlrWE9xdlUwZDtpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
a Croffle (อะ ครอฟเฟิล),/restaurants/2204304sW-a-croffle-%E0%B8%AD%E0%B8%B0-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5?_st=cD0xNDtiPTIyMDQzMDQ7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzA3O3JpPTFYN2FrS3ZvMTMwYUo0RTVEN09HVnBTb0ZMOE5uTztpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
ขนมของน้องบี๋,/restaurants/2155837fs-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B5%E0%B9%8B?_st=cD0xNTtiPTIxNTU4Mzc7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzA4O3JpPTFYN2FrS3ZvMU1zRGhwRE04RHEwdWtkSHc4WGxBZjtpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
MaMa croffle,/restaurants/1806517wm-mama-croffle?_st=cD0xNjtiPTE4MDY1MTc7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzEyO3JpPTFYN2FrS3ZudnBBaEdvSjBZTHJRUDg4cVd0cmNiRztpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
เหยิม ขนมปังปิ้งโบราณ,/restaurants/1903318MR-%E0%B9%80%E0%B8%AB%E0%B8%A2%E0%B8%B4%E0%B8%A1-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%93?_st=cD0xNztiPTE5MDMzMTg7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzE0O3JpPTFYN2FrS3ZueU52eXNQR0NNRElQY3plT2x6WXBRYjtpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
Sonjin bakery in little room,/restaurants/1836756QZ-sonjin-bakery-in-little-room?_st=cD0xODtiPTE4MzY3NTY7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzE1O3JpPTFYN2FrS3Zud1Y3MGZhdTFkcGNyeDBqeVdyQURUcDtpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
ขนมหลินโฮมเมด,/restaurants/1890833rR-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%AB%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%94?_st=cD0xOTtiPTE4OTA4MzM7YWQ9ZmFsc2U7dD0xNjg1MTkzODA2MzE4O3JpPTFYN2FrS3ZvMndVSkhwODFIcnNNOU1qOUU4eGhvSTtpPTFYNzBEZWhPV0IweXMyTE9yTTNqSVlsMFhhWWNSTDt3cmVmPXNyOw%3D%3D
